,id,uri,song_name,artist_name,key,mode,danceability,energy,loudness,acousticness,speechiness,instrumentalness,liveness,tempo,valence,duration_ms,time_signature,popularity
116,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,4,0,0.369,0.192,-12.151,0.555,0.04,8.35e-06,0.0954,175.212,0.148,228013,3,88
117,1pbUfl4W9KtQ5hNkT6RiXp,spotify:track:1pbUfl4W9KtQ5hNkT6RiXp,Out In The Middle,Zac Brown Band,1,1,0.516,0.867,-3.139,0.0237,0.0328,0.0,0.106,166.031,0.615,166301,4,69
118,29zZmiBDLykYYTj7RN6VhV,spotify:track:29zZmiBDLykYYTj7RN6VhV,Tennessee Orange,Megan Moroney,9,1,0.38,0.488,-6.637,0.126,0.029,7.23e-06,0.115,156.031,0.268,223120,3,77
119,3vCUelLOtiuNF78p9LNWZF,spotify:track:3vCUelLOtiuNF78p9LNWZF,Soul,Lee Brice,11,1,0.789,0.642,-8.304,0.357,0.0352,0.0,0.0985,121.003,0.755,167680,4,76
120,0pnKcAh5binHOP9HexWwnZ,spotify:track:0pnKcAh5binHOP9HexWwnZ,Dancin' In The Moonlight (feat. Lauren Alaina),Chris Lane,8,0,0.589,0.829,-4.861,0.0196,0.0332,0.0,0.128,121.998,0.563,199000,4,73
121,6iai8D40xiwuktWrxcInt1,spotify:track:6iai8D40xiwuktWrxcInt1,down home,Jimmie Allen,9,1,0.584,0.821,-3.628,0.01,0.0305,0.0,0.196,146.0,0.571,201733,4,69
122,3CC2sCo30DhwOwGI4NN30I,spotify:track:3CC2sCo30DhwOwGI4NN30I,Take It Slow,Conner Smith,5,1,0.594,0.838,-3.768,0.0823,0.0323,0.0,0.126,116.012,0.524,162587,4,74
123,4qbibbQ1yK0rPl0JUJS0bz,spotify:track:4qbibbQ1yK0rPl0JUJS0bz,Every Night Every Morning,Maddie & Tae,7,1,0.618,0.75,-4.608,0.00799,0.0287,0.0,0.141,123.885,0.619,196890,4,72
124,1vscizuuPwkwC1cc5N5KQV,spotify:track:1vscizuuPwkwC1cc5N5KQV,Don't Come Lookin',Jackson Dean,9,1,0.529,0.858,-6.015,0.0115,0.0536,2.91e-05,0.345,156.129,0.676,187957,4,69
125,4iy69rTUn8cAY8Q8q9vfOw,spotify:track:4iy69rTUn8cAY8Q8q9vfOw,Gold,Dierks Bentley,1,1,0.674,0.873,-4.256,0.0482,0.0285,0.0,0.18,115.01,0.946,167760,4,70
126,1r2dzf8CUPxJWhmJQKbC8p,spotify:track:1r2dzf8CUPxJWhmJQKbC8p,For What It’s Worth,BRELAND,1,1,0.661,0.749,-4.851,0.0579,0.0371,0.0,0.0898,146.079,0.682,175213,4,68
127,3zAOcNGOFq5Q1OsN0tcxA0,spotify:track:3zAOcNGOFq5Q1OsN0tcxA0,Everything She Ain’t,Hailey Whitters,2,1,0.796,0.621,-6.129,0.175,0.0346,0.0,0.274,121.904,0.808,151973,4,74
128,5JLf54f83nJrxD4IhFaLl7,spotify:track:5JLf54f83nJrxD4IhFaLl7,Brown Eyes Baby,Keith Urban,8,1,0.521,0.833,-6.992,0.0906,0.0313,3.13e-06,0.0647,141.944,0.581,224985,4,69
129,5AihIu9yF3flkw1jFMyfwW,spotify:track:5AihIu9yF3flkw1jFMyfwW,Human,Cody Johnson,2,1,0.4,0.647,-7.279,0.176,0.0337,5.79e-05,0.11,84.08,0.274,221520,4,72
130,5OLaVCAM2pqg7X9mAM2W8M,spotify:track:5OLaVCAM2pqg7X9mAM2W8M,What He Didn't Do,Carly Pearce,9,1,0.628,0.632,-5.932,0.257,0.0325,0.0,0.288,137.854,0.559,191227,4,74
131,0BkzrrQUzJhCAFk3Pq7g29,spotify:track:0BkzrrQUzJhCAFk3Pq7g29,Hell Yeah,Little Big Town,11,1,0.577,0.601,-5.01,0.146,0.0357,0.0,0.0886,171.912,0.907,175840,4,68
132,2xPV95cfbyusygMTxpa3SW,spotify:track:2xPV95cfbyusygMTxpa3SW,You,Dan + Shay,0,1,0.544,0.572,-6.205,0.118,0.0319,0.0,0.234,169.885,0.52,196253,4,71
133,2kEhQe0BVtY8IIaFE5ALA0,spotify:track:2kEhQe0BVtY8IIaFE5ALA0,Pickup,MacKenzie Porter,1,1,0.614,0.837,-3.967,0.45,0.0255,2.49e-05,0.115,96.977,0.862,168448,5,71
134,57YkkgxAiusJPMtiSG3w3c,spotify:track:57YkkgxAiusJPMtiSG3w3c,Doing Life With Me,Eric Church,3,1,0.646,0.598,-10.293,0.73,0.0425,5.87e-06,0.118,80.993,0.606,195587,4,69
135,25VQoiuyc0HkC5FQTj1a8G,spotify:track:25VQoiuyc0HkC5FQTj1a8G,Son Of A Sinner,Jelly Roll,7,1,0.365,0.541,-7.489,0.0419,0.0304,2.25e-06,0.281,86.041,0.329,232093,4,76
136,4tKtMWS8LZRvWhzuHKRIdr,spotify:track:4tKtMWS8LZRvWhzuHKRIdr,I Can't Love You Anymore,Maren Morris,2,1,0.342,0.591,-5.115,0.217,0.0452,0.0,0.16,175.673,0.399,169307,4,70
137,58UvLeYJXtFkbkUP3lU6YK,spotify:track:58UvLeYJXtFkbkUP3lU6YK,Don't It Sound Alright,Adam Doleac,7,1,0.641,0.547,-5.094,0.0392,0.0247,0.0,0.0771,130.061,0.487,218806,4,69
138,1jX9wlAgVkAl0fCZqkCI73,spotify:track:1jX9wlAgVkAl0fCZqkCI73,IF YOU GO DOWN (I'M GOIN' DOWN TOO),Kelsea Ballerini,11,1,0.676,0.856,-4.35,0.454,0.0393,0.0,0.141,144.092,0.965,166036,4,65
139,19Sf2YrUN9ohsdBk8BWJTF,spotify:track:19Sf2YrUN9ohsdBk8BWJTF,I Wonder,Russell Dickerson,0,1,0.373,0.845,-3.748,0.0933,0.0595,0.0,0.134,201.81,0.606,206493,4,67
140,5Jwcv2Le3Klwgrgyqa12ZA,spotify:track:5Jwcv2Le3Klwgrgyqa12ZA,You Didn’t,Brett Young,11,1,0.623,0.466,-7.6,0.0421,0.0265,1.45e-06,0.0996,81.98,0.272,225813,3,69
141,1brnLTvarI9D1hLP6z2Ar8,spotify:track:1brnLTvarI9D1hLP6z2Ar8,Thank God,Kane Brown,3,1,0.738,0.455,-8.735,0.695,0.0352,0.0,0.107,99.945,0.441,174560,4,77
142,3DUVwg2lfRKphwNtYE7S85,spotify:track:3DUVwg2lfRKphwNtYE7S85,Girl On Fire,Kameron Marlowe,2,1,0.591,0.758,-5.4,0.435,0.0719,0.0,0.179,82.008,0.412,173011,4,69
143,11kskoMyNDumaR30CI6rRv,spotify:track:11kskoMyNDumaR30CI6rRv,Half Of Me,Thomas Rhett,7,1,0.575,0.842,-5.058,0.00683,0.0348,0.0,0.279,111.995,0.665,183027,4,72
144,16Sdmdt7jpibASwEsO0s9j,spotify:track:16Sdmdt7jpibASwEsO0s9j,Worth A Shot (feat. Dierks Bentley),Elle King,0,1,0.554,0.809,-4.893,0.00481,0.039,0.00156,0.111,159.989,0.462,211933,4,69
145,67AdiJcurlf6gocGobfaXs,spotify:track:67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",Luke Combs,6,1,0.565,0.56,-6.034,0.538,0.0275,0.0,0.0961,159.931,0.325,177267,4,75
146,1tRxwf8Q0AcshfHuaD86Yt,spotify:track:1tRxwf8Q0AcshfHuaD86Yt,Country On,Luke Bryan,5,1,0.52,0.751,-5.064,0.171,0.0551,7.4e-06,0.0624,156.044,0.519,236456,4,71
147,6mDokQBBmkDhu7uDEFhyQ7,spotify:track:6mDokQBBmkDhu7uDEFhyQ7,Try Losing One,Tyler Braden,2,1,0.455,0.4,-7.749,0.546,0.0293,0.0,0.0971,139.828,0.103,219640,4,69
148,6BWOWBSalJEp7woRZSyiMb,spotify:track:6BWOWBSalJEp7woRZSyiMb,Strange,Miranda Lambert,6,1,0.723,0.633,-6.982,0.0551,0.0332,1.93e-05,0.0665,112.022,0.498,211227,4,69
149,6kCFt2ATuMIE5H9zVEJXei,spotify:track:6kCFt2ATuMIE5H9zVEJXei,That's What Tequila Does,Jason Aldean,5,1,0.522,0.801,-5.424,0.224,0.1,0.0,0.301,155.928,0.491,189307,3,70
150,2lmWwBLVJ2P0HX491zkYws,spotify:track:2lmWwBLVJ2P0HX491zkYws,Mbappe,Eladio Carrion,7,1,0.712,0.684,-4.887,0.548,0.0512,0.0,0.168,130.038,0.513,147692,4,67
151,6Rpbzk2LC8xWZI93RyodAq,spotify:track:6Rpbzk2LC8xWZI93RyodAq,Hey Mor,Ozuna,1,0,0.901,0.589,-6.713,0.00302,0.289,0.000237,0.0992,98.002,0.399,196600,4,84
152,6WbAhuwE6fCOriBu5786X1,spotify:track:6WbAhuwE6fCOriBu5786X1,CAIRO,KAROL G,5,0,0.951,0.692,-4.038,0.472,0.312,0.000182,0.0894,115.047,0.431,201280,4,77
153,6G12ZafqofSq7YtrMqUm76,spotify:track:6G12ZafqofSq7YtrMqUm76,Monotonía,Shakira,0,0,0.873,0.695,-4.207,0.419,0.0459,1.23e-06,0.211,131.963,0.823,158805,4,92
154,7MkylDYvKTSuWgrsBhHlsG,spotify:track:7MkylDYvKTSuWgrsBhHlsG,"Duki: Bzrp Music Sessions, Vol. 50",Bizarrap,9,0,0.535,0.874,-2.248,0.371,0.137,0.0,0.192,140.006,0.323,227562,4,82
155,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,La Bachata,Manuel Turizo,7,0,0.835,0.679,-5.329,0.583,0.0364,1.98e-06,0.218,124.98,0.85,162638,4,97
156,5fhcuVxuBWfgNXGuyAtLmr,spotify:track:5fhcuVxuBWfgNXGuyAtLmr,Los Cachos,Piso 21,0,1,0.774,0.73,-3.865,0.108,0.134,0.0,0.194,91.966,0.421,212304,4,83
157,39qtjJ454r2fgyXaenq8Wv,spotify:track:39qtjJ454r2fgyXaenq8Wv,LEJOS DEL CIELO,Rauw Alejandro,7,1,0.77,0.521,-6.982,0.372,0.195,3.91e-05,0.3,92.014,0.222,208935,4,74
158,2X8AGLwb9F0JzJ9zT27a22,spotify:track:2X8AGLwb9F0JzJ9zT27a22,Éxtasis,Manuel Turizo,7,1,0.829,0.747,-3.511,0.276,0.149,0.0,0.339,98.03,0.576,191607,4,80
159,2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2,1,0.621,0.782,-5.548,0.0125,0.044,0.033,0.23,128.033,0.55,198938,4,97
160,31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,Neverita,Bad Bunny,10,1,0.876,0.498,-7.511,0.0706,0.0478,0.0,0.143,122.016,0.428,173119,4,91
161,1ga4PztXOIw1yBbdUt2X8v,spotify:track:1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,KAROL G,11,0,0.627,0.858,-2.824,0.263,0.386,0.0,0.21,92.523,0.342,209160,4,88
162,2TDyyEBasw10wu5Uh94bR1,spotify:track:2TDyyEBasw10wu5Uh94bR1,PUNTO 40,Rauw Alejandro,0,1,0.873,0.826,-0.722,0.00127,0.0876,0.0361,0.311,106.972,0.201,190654,4,89
163,4XqXNU8MwPHwbgZmNXmAdc,spotify:track:4XqXNU8MwPHwbgZmNXmAdc,Junio,Maluma,11,0,0.85,0.756,-3.439,0.0999,0.0407,0.0,0.0873,120.024,0.896,168601,4,81
164,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,Punto G,Quevedo,11,0,0.751,0.761,-4.113,0.251,0.15,0.000238,0.0991,92.032,0.553,151325,4,83
165,5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,ROSALÍA,7,1,0.919,0.623,-6.521,0.184,0.0992,1.63e-05,0.0609,130.037,0.775,157018,4,91
166,63OA8vSo2PhUkmQopR1l64,spotify:track:63OA8vSo2PhUkmQopR1l64,A Veces (feat. Feid),Paulo Londra,1,1,0.795,0.672,-4.392,0.0396,0.0574,0.0,0.0783,92.005,0.805,191555,4,82
167,5NxhMcHSVY3Z7ykWxZf3aj,spotify:track:5NxhMcHSVY3Z7ykWxZf3aj,En La De Ella,Jhayco,1,1,0.816,0.77,-5.477,0.0798,0.0538,0.0,0.118,96.99,0.671,230653,4,84
168,6TsVhM8qIkWN5cJVDIVbbz,spotify:track:6TsVhM8qIkWN5cJVDIVbbz,Besos Moja2,Wisin & Yandel,5,0,0.736,0.727,-4.642,0.0584,0.0571,1.91e-06,0.0976,94.048,0.644,229065,4,88
169,0rvbMTIWwMZaMC9UnubDPb,spotify:track:0rvbMTIWwMZaMC9UnubDPb,DOMINGO DE BOTE,Mora,0,1,0.813,0.772,-4.921,0.121,0.117,0.0,0.0886,119.99,0.443,190745,4,80
170,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,5,0,0.65,0.715,-5.198,0.0993,0.253,0.000291,0.126,106.672,0.187,243717,4,95
171,6i1g5ZRmJZAkDwBaUZ3f2i,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,Caile,Luar La L,0,1,0.704,0.756,-4.948,0.298,0.448,3.75e-06,0.0852,121.737,0.461,141340,3,88
172,3PpWCS95gDUDRPko3u1MZ9,spotify:track:3PpWCS95gDUDRPko3u1MZ9,Prohibidox,Feid,1,0,0.647,0.801,-2.946,0.0451,0.249,0.0,0.0628,180.108,0.517,166253,4,85
173,5b1je14Oz92lpIlIMLieWw,spotify:track:5b1je14Oz92lpIlIMLieWw,Viaje,Farruko,0,0,0.705,0.799,-4.776,0.0357,0.0347,0.417,0.0643,122.018,0.658,303627,4,73
174,3fjN3y5x4hN53rykAN2LHQ,spotify:track:3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,Rels B,1,1,0.627,0.429,-8.255,0.238,0.234,0.0,0.122,126.426,0.565,112572,5,87
175,0kTMK4gNFfLXaTb62w1UaJ,spotify:track:0kTMK4gNFfLXaTb62w1UaJ,BABY OTAKU,Pablito Pesadilla,9,1,0.835,0.747,-4.65,0.0492,0.083,0.0,0.055,102.003,0.432,176471,4,87
176,4SSbtLDkepeOHAckM1FCBP,spotify:track:4SSbtLDkepeOHAckM1FCBP,LOS APARATOS,El Alfa,1,1,0.868,0.878,-3.294,0.0509,0.038,0.00052,0.0857,112.987,0.899,232843,4,79
177,5JhUm1v5AbI5Yu6jLKCPRO,spotify:track:5JhUm1v5AbI5Yu6jLKCPRO,No Se Va - En Vivo,Grupo Frontera,0,1,0.594,0.527,-9.335,0.121,0.0335,0.0,0.234,172.712,0.692,194019,4,89
178,3kUq4sBcmxhnOtNysZ9yrp,spotify:track:3kUq4sBcmxhnOtNysZ9yrp,Feliz Cumpleaños Ferxxo,Feid,5,1,0.87,0.55,-5.537,0.102,0.0722,0.0,0.293,95.019,0.566,156400,4,86
179,4v7riPZWyAclrOfUSwD0zp,spotify:track:4v7riPZWyAclrOfUSwD0zp,Aeropuerto,Camilo,0,1,0.69,0.58,-4.395,0.0328,0.199,0.0,0.328,197.635,0.708,177627,4,76
180,2oNSHvGBGZIrZouRAA1eaX,spotify:track:2oNSHvGBGZIrZouRAA1eaX,El Que Espera,Anitta,9,0,0.825,0.758,-1.73,0.0895,0.238,0.0,0.0661,176.059,0.828,170397,4,75
181,57GWBz1UtT6iei1jrbkovI,spotify:track:57GWBz1UtT6iei1jrbkovI,Inseparables,Yahritza Y Su Esencia,3,1,0.676,0.441,-6.929,0.726,0.0253,0.0,0.0884,140.091,0.515,171724,3,75
182,2hLXUbsOU9cDb9RFva9FYr,spotify:track:2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,Mora,2,0,0.771,0.707,-6.404,0.389,0.055,0.0,0.0745,127.963,0.317,228750,4,84
183,4yXBfJAPsDZjpjMEp9NyjT,spotify:track:4yXBfJAPsDZjpjMEp9NyjT,Vapor,Wisin & Yandel,11,0,0.803,0.779,-4.449,0.066,0.0694,2.23e-05,0.111,94.009,0.317,208895,4,78
184,7iwJOi3hlMqZt6pj1sQOBj,spotify:track:7iwJOi3hlMqZt6pj1sQOBj,Vista Al Mar,Quevedo,0,0,0.759,0.561,-5.643,0.803,0.131,0.121,0.101,104.915,0.491,180673,4,89
185,4dLIAE3xbJLoiIBbKkZWJk,spotify:track:4dLIAE3xbJLoiIBbKkZWJk,Ojalá,The Rudeboyz,7,1,0.765,0.624,-4.932,0.325,0.0929,0.0,0.104,92.984,0.277,189080,4,76
186,3M23T72K5eqHI2GzdFMMHE,spotify:track:3M23T72K5eqHI2GzdFMMHE,Brother,Anuel AA,10,0,0.592,0.625,-6.203,0.618,0.2,9.71e-05,0.287,166.018,0.555,209579,4,75
187,7gwT3HGL84vF7bgtwL1N88,spotify:track:7gwT3HGL84vF7bgtwL1N88,Ojos Marrones,Lasso,8,0,0.809,0.649,-4.433,0.0407,0.0416,0.0,0.145,120.014,0.72,198520,4,85
188,3Ne5uYDFzHEFYAPbaBMIck,spotify:track:3Ne5uYDFzHEFYAPbaBMIck,AUTOMÁTICO,Maria Becerra,10,0,0.68,0.808,-3.854,0.0911,0.224,2.23e-06,0.205,176.131,0.868,175317,4,84
189,1gYtMKmICjH8KQG3MheNJt,spotify:track:1gYtMKmICjH8KQG3MheNJt,El Último Beso,TINI,10,1,0.647,0.662,-2.955,0.305,0.125,0.0,0.359,113.28,0.693,197647,5,79
190,3UytZp1xDkNkROyIwE7DbY,spotify:track:3UytZp1xDkNkROyIwE7DbY,Hood - Remix,Trueno,3,1,0.674,0.456,-6.253,0.785,0.0399,0.0,0.126,89.967,0.933,176373,4,78
191,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,7,0,0.801,0.475,-8.797,0.141,0.0516,1.73e-05,0.0639,98.047,0.234,213061,4,94
192,5WEt9MiZPNmCbhu8GOR9Kk,spotify:track:5WEt9MiZPNmCbhu8GOR9Kk,Qué Agonía,Yuridia,11,1,0.732,0.573,-5.733,0.56,0.0237,9.34e-06,0.0543,97.502,0.882,152923,4,79
193,2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,Te Felicito,Shakira,5,1,0.695,0.636,-4.654,0.234,0.317,0.0,0.081,174.14,0.575,172235,4,88
194,3qaHzxjNtFU7QiEuhGx70x,spotify:track:3qaHzxjNtFU7QiEuhGx70x,Sin Fin,Romeo Santos,0,1,0.757,0.856,-4.494,0.192,0.0605,0.0,0.065,127.993,0.764,234667,4,72
195,5enNYN3hDG4Dsey9WsF6TJ,spotify:track:5enNYN3hDG4Dsey9WsF6TJ,NO HAY LEY,Kali Uchis,9,1,0.713,0.617,-6.247,0.077,0.0372,0.0,0.354,122.036,0.416,157000,4,73
196,7d7aPD2oxuzjhOZnu4Dj23,spotify:track:7d7aPD2oxuzjhOZnu4Dj23,Mayor Que Usted,Natti Natasha,6,0,0.625,0.839,-4.824,0.00762,0.0927,2.35e-05,0.464,184.08,0.771,233520,4,79
197,4IsO1J5LSrVwkQOIEdZ417,spotify:track:4IsO1J5LSrVwkQOIEdZ417,Sin Novia,Nicky Jam,11,1,0.747,0.752,-5.324,0.116,0.0417,0.0,0.128,106.97,0.512,188411,4,73
198,7kN7u1ZDOrNBKcEEGwGeDY,spotify:track:7kN7u1ZDOrNBKcEEGwGeDY,Suelta,Jay Wheeler,9,0,0.859,0.553,-5.726,0.628,0.0456,0.00011,0.109,122.048,0.338,243934,4,74
199,3IAfUEeaXRX9s9UdKOJrFI,spotify:track:3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,4,0,0.812,0.736,-5.421,0.152,0.0833,0.00254,0.0914,91.993,0.396,193806,4,81
200,5unjCay0kUjuej5ebn4nS4,spotify:track:5unjCay0kUjuej5ebn4nS4,Down In Atlanta,Pharrell Williams,7,1,0.851,0.819,-5.173,0.337,0.212,0.000153,0.0658,83.154,0.903,164041,3,71
201,5B40Td13cDQ4adeAiLf8Z4,spotify:track:5B40Td13cDQ4adeAiLf8Z4,Twin (feat. Lil Durk),Roddy Ricch,11,0,0.785,0.609,-8.623,0.031,0.186,5.47e-05,0.096,83.962,0.326,148855,4,65
202,6WbAhuwE6fCOriBu5786X1,spotify:track:6WbAhuwE6fCOriBu5786X1,CAIRO,KAROL G,5,0,0.951,0.692,-4.038,0.472,0.312,0.000182,0.0894,115.047,0.431,201280,4,77
203,4ZevD501qZiFK7FY8DFn0V,spotify:track:4ZevD501qZiFK7FY8DFn0V,Do It Right,Don Toliver,5,1,0.662,0.515,-6.867,0.458,0.199,0.0,0.163,69.808,0.386,174474,4,61
204,7twsd0lwXyy0ARdsTyzHoJ,spotify:track:7twsd0lwXyy0ARdsTyzHoJ,Tukoh Taka - Official FFF Anthem,Nicki Minaj,7,1,0.963,0.905,-4.053,0.654,0.117,0.0481,0.107,123.998,0.594,178530,4,63
205,5bF00VrMY3FwnQDgoP4Gnk,spotify:track:5bF00VrMY3FwnQDgoP4Gnk,Strong,Romy,4,1,0.582,0.813,-7.443,0.143,0.0433,0.0837,0.349,133.988,0.315,234053,4,63
206,5g5XvfePSypMK6eiVL6BI7,spotify:track:5g5XvfePSypMK6eiVL6BI7,Pistol,Cigarettes After Sex,7,1,0.653,0.442,-11.727,0.522,0.0337,0.699,0.107,109.971,0.363,234174,4,64
207,6bB4AiK5tH13695FcNGjDY,spotify:track:6bB4AiK5tH13695FcNGjDY,One Life,Dermot Kennedy,6,0,0.463,0.827,-4.43,0.216,0.219,0.0,0.145,173.719,0.399,237033,4,60
208,0dRMqHJre73e9V0wOfwV6u,spotify:track:0dRMqHJre73e9V0wOfwV6u,All That,BROCKHAMPTON,8,1,0.723,0.478,-8.589,0.141,0.17,0.0,0.214,88.751,0.817,166947,4,60
209,41YVTpCekLuRWZn4YpqCAW,spotify:track:41YVTpCekLuRWZn4YpqCAW,spend the money (feat. Lil Uzi Vert),Fousheé,0,0,0.588,0.88,-4.615,0.00157,0.0546,0.00133,0.112,140.554,0.658,199669,4,58
210,67r7ZHxVxONN9ZQk05AQVL,spotify:track:67r7ZHxVxONN9ZQk05AQVL,Do you miss me?,PinkPantheress,11,0,0.647,0.871,-7.144,0.0976,0.0936,0.000534,0.173,129.928,0.643,128853,4,63
211,7G5wdn7Os6rKWtmbTYCjJO,spotify:track:7G5wdn7Os6rKWtmbTYCjJO,MJ Story,Rod Wave,1,1,0.593,0.755,-6.157,0.548,0.218,0.0,0.0542,175.855,0.114,159545,4,56
212,7B09THlbQE2RndpgXeXQYE,spotify:track:7B09THlbQE2RndpgXeXQYE,Letter to Takeoff,Gucci Mane,5,0,0.808,0.478,-8.63,0.375,0.381,0.0,0.0761,140.958,0.335,217872,4,58
213,71OhlyZmlUaJ1yL20SR372,spotify:track:71OhlyZmlUaJ1yL20SR372,DON'T SAY NOTHIN',Saweetie,10,0,0.94,0.465,-8.3,0.0043,0.354,0.0,0.14,100.078,0.105,187200,4,53
214,4NRCIrvUCK8KBn4RXOB0Fa,spotify:track:4NRCIrvUCK8KBn4RXOB0Fa,feel good inc (bbno$ re-finessed) - spotify single,bbno$,3,0,0.705,0.943,-3.118,0.0356,0.218,0.00424,0.332,145.993,0.786,208710,4,53
215,1mpD4bXO4r3xilu12Kaf5Q,spotify:track:1mpD4bXO4r3xilu12Kaf5Q,It's Quiet Now (feat. Dope Earth Alien),Honey Dijon,5,0,0.703,0.818,-7.905,0.000569,0.037,0.0792,0.0964,123.009,0.63,182750,4,45
216,3DxkonlRas1WjpWUuNmf7Z,spotify:track:3DxkonlRas1WjpWUuNmf7Z,float,Fana Hues,9,0,0.487,0.471,-4.654,0.262,0.0639,0.00278,0.131,91.737,0.509,217056,4,43
217,33hQJTNI0T2FHVtku3smJf,spotify:track:33hQJTNI0T2FHVtku3smJf,Wreckage,Nate Smith,10,1,0.563,0.575,-5.072,0.0452,0.0266,0.0,0.101,145.103,0.162,212747,4,55
218,2fihoO76h66Hio6noF4tQD,spotify:track:2fihoO76h66Hio6noF4tQD,The DJ Is Crying For Help,AJR,11,0,0.544,0.652,-6.938,0.346,0.0527,1.71e-06,0.114,145.039,0.519,220571,4,62
219,3tqo6JRpy7V6LNVcGDdo0Z,spotify:track:3tqo6JRpy7V6LNVcGDdo0Z,Lip Service,Cautious Clay,5,1,0.488,0.264,-12.325,0.484,0.0336,0.0,0.131,100.337,0.304,149235,4,49
220,1LzovYtOvkODueiluGyRzF,spotify:track:1LzovYtOvkODueiluGyRzF,YAH Know,Chance the Rapper,5,0,0.556,0.873,-3.645,0.0277,0.0666,0.0973,0.182,145.957,0.478,358000,4,49
221,7MkylDYvKTSuWgrsBhHlsG,spotify:track:7MkylDYvKTSuWgrsBhHlsG,"Duki: Bzrp Music Sessions, Vol. 50",Bizarrap,9,0,0.535,0.874,-2.248,0.371,0.137,0.0,0.192,140.006,0.323,227562,4,82
222,4Cy0RmJ3wVnlfdDlzqoZ1H,spotify:track:4Cy0RmJ3wVnlfdDlzqoZ1H,NEW SHOES,BROCKHAMPTON,6,0,0.809,0.557,-9.645,0.175,0.247,4.41e-06,0.122,158.048,0.734,198293,4,56
223,6qItx3M2IZbXBKRnptbnHM,spotify:track:6qItx3M2IZbXBKRnptbnHM,Eyes On You,Nicky Youre,10,1,0.729,0.786,-4.357,0.117,0.0389,0.0,0.265,131.906,0.729,177372,4,54
224,6cDfk6xwxZ5GlXPjLlYcKy,spotify:track:6cDfk6xwxZ5GlXPjLlYcKy,deathmatch,Nessa Barrett,7,1,0.62,0.904,-5.729,0.0756,0.153,5.49e-05,0.289,179.93,0.655,161918,4,50
225,3IlfKc2D6TxTkWTX3xWsLt,spotify:track:3IlfKc2D6TxTkWTX3xWsLt,On the Run,Kelela,5,0,0.392,0.358,-14.218,0.114,0.146,0.000475,0.114,81.905,0.114,314398,1,51
226,65nmqAEqW7CJIkXOIkxyg8,spotify:track:65nmqAEqW7CJIkXOIkxyg8,Get Away,Young Dolph,1,1,0.839,0.642,-5.581,0.0431,0.0535,6.76e-05,0.148,140.078,0.211,180760,4,57
227,6gQktvQxUT27MGcEMpodAZ,spotify:track:6gQktvQxUT27MGcEMpodAZ,God Turn Me Into a Flower,Weyes Blood,7,1,0.158,0.252,-11.872,0.877,0.0324,0.0697,0.162,73.753,0.0367,385653,3,49
228,2LVc94jQD0PMgUcmcV2CkH,spotify:track:2LVc94jQD0PMgUcmcV2CkH,Dig A Little Deeper (In The Well),Billy Strings,7,1,0.558,0.786,-7.425,0.5,0.0322,0.000713,0.117,117.91,0.946,193493,4,42
229,5XB4g7ZqHcn84DFJXwBS1i,spotify:track:5XB4g7ZqHcn84DFJXwBS1i,VIVID,Rich Brian,6,1,0.571,0.661,-9.03,0.321,0.047,1.44e-05,0.141,160.063,0.385,193120,4,54
230,3idyjPuEkDzVSFrA9A8Nh5,spotify:track:3idyjPuEkDzVSFrA9A8Nh5,One Night with The Valet,Tennis,10,1,0.631,0.449,-8.185,0.156,0.0369,0.0028,0.0683,150.044,0.621,113400,4,50
231,7DVExWnUrXWfG2BoPSVuIV,spotify:track:7DVExWnUrXWfG2BoPSVuIV,Gone Girl,Olivia O'Brien,1,1,0.654,0.737,-5.048,0.6,0.0928,0.0,0.0902,117.983,0.423,138241,4,47
232,0oIeGuhmaT9nvA2bCG66Ft,spotify:track:0oIeGuhmaT9nvA2bCG66Ft,Shut Up,Alan Walker,1,0,0.376,0.614,-3.816,0.14,0.076,0.0,0.309,175.724,0.454,132955,4,60
